match_id,world_cup_year,host_country,date,stage,round_raw,group,team1,team2,halftime_score_team1,halftime_score_team2,fulltime_score_team1,fulltime_score_team2,extra_time_score_team1,extra_time_score_team2,penalty_score_team1,penalty_score_team2,winner,result_method,stadium,city,is_historical_entity,has_halftime_data,went_to_extra_time,went_to_penalties,is_walkover,total_goals_match,goal_difference,is_draw,team1_result,team2_result,tournament_stage_order
527,1998,France,1998-06-17,Group Stage,Matchday 2,Group B,Italy,Cameroon,,,3,0,,,,,Italy,Normal Time,Stade de la Mosson,Montpellier,False,False,False,False,False,3,3,False,Win,Loss,1
528,1998,France,1998-06-23,Group Stage,Matchday 3,Group B,Italy,Austria,,,2,1,,,,,Italy,Normal Time,Stade de France,Saint-Denis,False,False,False,False,False,3,1,False,Win,Loss,1
529,1998,France,1998-06-23,Group Stage,Matchday 3,Group B,Chile,Cameroon,,,1,1,,,,,Draw,Draw,Stade de la Beaujoire,Nantes,False,False,False,False,False,2,0,True,Draw,Draw,1
530,1998,France,1998-06-12,Group Stage,Matchday 1,Group C,Saudi Arabia,Denmark,,,0,1,,,,,Denmark,Normal Time,Stade Félix Bollaert,Lens,False,False,False,False,False,1,1,False,Loss,Win,1
531,1998,France,1998-06-12,Group Stage,Matchday 1,Group C,France,South Africa,,,3,0,,,,,France,Normal Time,Stade Vélodrome,Marseille,False,False,False,False,False,3,3,False,Win,Loss,1
532,1998,France,1998-06-18,Group Stage,Matchday 2,Group C,France,Saudi Arabia,,,4,0,,,,,France,Normal Time,Stade de France,Saint-Denis,False,False,False,False,False,4,4,False,Win,Loss,1
533,1998,France,1998-06-18,Group Stage,Matchday 2,Group C,South Africa,Denmark,,,1,1,,,,,Draw,Draw,Stade de Toulouse,Toulouse,False,False,False,False,False,2,0,True,Draw,Draw,1
534,1998,France,1998-06-24,Group Stage,Matchday 3,Group C,France,Denmark,,,2,1,,,,,France,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,3,1,False,Win,Loss,1
535,1998,France,1998-06-24,Group Stage,Matchday 3,Group C,South Africa,Saudi Arabia,,,2,2,,,,,Draw,Draw,Parc Lescure,Bordeaux,False,False,False,False,False,4,0,True,Draw,Draw,1
536,1998,France,1998-06-12,Group Stage,Matchday 1,Group D,Paraguay,Bulgaria,,,0,0,,,,,Draw,Draw,Stade de la Mosson,Montpellier,False,False,False,False,False,0,0,True,Draw,Draw,1
537,1998,France,1998-06-13,Group Stage,Matchday 1,Group D,Spain,Nigeria,,,2,3,,,,,Nigeria,Normal Time,Stade de la Beaujoire,Nantes,False,False,False,False,False,5,1,False,Loss,Win,1
538,1998,France,1998-06-19,Group Stage,Matchday 2,Group D,Nigeria,Bulgaria,,,1,0,,,,,Nigeria,Normal Time,Parc des Princes,Paris,False,False,False,False,False,1,1,False,Win,Loss,1
539,1998,France,1998-06-19,Group Stage,Matchday 2,Group D,Spain,Paraguay,,,0,0,,,,,Draw,Draw,Stade Geoffroy-Guichard,Saint-Étienne,False,False,False,False,False,0,0,True,Draw,Draw,1
540,1998,France,1998-06-24,Group Stage,Matchday 3,Group D,Spain,Bulgaria,,,6,1,,,,,Spain,Normal Time,Stade Félix Bollaert,Lens,False,False,False,False,False,7,5,False,Win,Loss,1
541,1998,France,1998-06-24,Group Stage,Matchday 3,Group D,Nigeria,Paraguay,,,1,3,,,,,Paraguay,Normal Time,Stade de Toulouse,Toulouse,False,False,False,False,False,4,2,False,Loss,Win,1
542,1998,France,1998-06-13,Group Stage,Matchday 1,Group E,Netherlands,Belgium,,,0,0,,,,,Draw,Draw,Stade de France,Saint-Denis,False,False,False,False,False,0,0,True,Draw,Draw,1
543,1998,France,1998-06-13,Group Stage,Matchday 1,Group E,South Korea,Mexico,,,1,3,,,,,Mexico,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,4,2,False,Loss,Win,1
544,1998,France,1998-06-20,Group Stage,Matchday 2,Group E,Netherlands,South Korea,,,5,0,,,,,Netherlands,Normal Time,Stade Vélodrome,Marseille,False,False,False,False,False,5,5,False,Win,Loss,1
545,1998,France,1998-06-20,Group Stage,Matchday 2,Group E,Belgium,Mexico,,,2,2,,,,,Draw,Draw,Parc Lescure,Bordeaux,False,False,False,False,False,4,0,True,Draw,Draw,1
546,1998,France,1998-06-25,Group Stage,Matchday 3,Group E,Belgium,South Korea,,,1,1,,,,,Draw,Draw,Parc des Princes,Paris,False,False,False,False,False,2,0,True,Draw,Draw,1
547,1998,France,1998-06-25,Group Stage,Matchday 3,Group E,Netherlands,Mexico,,,2,2,,,,,Draw,Draw,Stade Geoffroy-Guichard,Saint-Étienne,False,False,False,False,False,4,0,True,Draw,Draw,1
548,1998,France,1998-06-14,Group Stage,Matchday 1,Group F,Yugoslavia,Iran,,,1,0,,,,,Yugoslavia,Normal Time,Stade Geoffroy-Guichard,Saint-Étienne,True,False,False,False,False,1,1,False,Win,Loss,1
549,1998,France,1998-06-15,Group Stage,Matchday 1,Group F,Germany,United States,,,2,0,,,,,Germany,Normal Time,Parc des Princes,Paris,False,False,False,False,False,2,2,False,Win,Loss,1
550,1998,France,1998-06-21,Group Stage,Matchday 2,Group F,Germany,Yugoslavia,,,2,2,,,,,Draw,Draw,Stade Félix Bollaert,Lens,True,False,False,False,False,4,0,True,Draw,Draw,1
551,1998,France,1998-06-21,Group Stage,Matchday 2,Group F,United States,Iran,,,1,2,,,,,Iran,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,3,1,False,Loss,Win,1
552,1998,France,1998-06-25,Group Stage,Matchday 3,Group F,Germany,Iran,,,2,0,,,,,Germany,Normal Time,Stade de la Mosson,Montpellier,False,False,False,False,False,2,2,False,Win,Loss,1
553,1998,France,1998-06-25,Group Stage,Matchday 3,Group F,United States,Yugoslavia,,,0,1,,,,,Yugoslavia,Normal Time,Stade de la Beaujoire,Nantes,True,False,False,False,False,1,1,False,Loss,Win,1
554,1998,France,1998-06-15,Group Stage,Matchday 1,Group G,Romania,Colombia,,,1,0,,,,,Romania,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,1,1,False,Win,Loss,1
555,1998,France,1998-06-15,Group Stage,Matchday 1,Group G,England,Tunisia,,,2,0,,,,,England,Normal Time,Stade Vélodrome,Marseille,False,False,False,False,False,2,2,False,Win,Loss,1
556,1998,France,1998-06-22,Group Stage,Matchday 2,Group G,Colombia,Tunisia,,,1,0,,,,,Colombia,Normal Time,Stade de la Mosson,Montpellier,False,False,False,False,False,1,1,False,Win,Loss,1
557,1998,France,1998-06-22,Group Stage,Matchday 2,Group G,Romania,England,,,2,1,,,,,Romania,Normal Time,Stade de Toulouse,Toulouse,False,False,False,False,False,3,1,False,Win,Loss,1
558,1998,France,1998-06-26,Group Stage,Matchday 3,Group G,Romania,Tunisia,,,1,1,,,,,Draw,Draw,Stade de France,Saint-Denis,False,False,False,False,False,2,0,True,Draw,Draw,1
559,1998,France,1998-06-26,Group Stage,Matchday 3,Group G,Colombia,England,,,0,2,,,,,England,Normal Time,Stade Félix Bollaert,Lens,False,False,False,False,False,2,2,False,Loss,Win,1
560,1998,France,1998-06-14,Group Stage,Matchday 1,Group H,Jamaica,Croatia,,,1,3,,,,,Croatia,Normal Time,Stade Félix Bollaert,Lens,False,False,False,False,False,4,2,False,Loss,Win,1
561,1998,France,1998-06-14,Group Stage,Matchday 1,Group H,Argentina,Japan,,,1,0,,,,,Argentina,Normal Time,Stade de Toulouse,Toulouse,False,False,False,False,False,1,1,False,Win,Loss,1
562,1998,France,1998-06-20,Group Stage,Matchday 2,Group H,Japan,Croatia,,,0,1,,,,,Croatia,Normal Time,Stade de la Beaujoire,Nantes,False,False,False,False,False,1,1,False,Loss,Win,1
563,1998,France,1998-06-21,Group Stage,Matchday 2,Group H,Argentina,Jamaica,,,5,0,,,,,Argentina,Normal Time,Parc des Princes,Paris,False,False,False,False,False,5,5,False,Win,Loss,1
564,1998,France,1998-06-26,Group Stage,Matchday 3,Group H,Japan,Jamaica,,,1,2,,,,,Jamaica,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,3,1,False,Loss,Win,1
565,1998,France,1998-06-26,Group Stage,Matchday 3,Group H,Argentina,Croatia,,,1,0,,,,,Argentina,Normal Time,Parc Lescure,Bordeaux,False,False,False,False,False,1,1,False,Win,Loss,1
566,1998,France,1998-06-27,Round of 16,Round of 16,,Brazil,Chile,,,4,1,,,,,Brazil,Normal Time,Parc des Princes,Paris,False,False,False,False,False,5,3,False,Win,Loss,3
567,1998,France,1998-06-27,Round of 16,Round of 16,,Italy,Norway,,,1,0,,,,,Italy,Normal Time,Stade Vélodrome,Marseille,False,False,False,False,False,1,1,False,Win,Loss,3
568,1998,France,1998-06-28,Round of 16,Round of 16,,Nigeria,Denmark,,,1,4,,,,,Denmark,Normal Time,Stade de France,Saint-Denis,False,False,False,False,False,5,3,False,Loss,Win,3
569,1998,France,1998-06-28,Round of 16,Round of 16,,France,Paraguay,,,0,0,1,0,,,France,Extra Time,Stade Félix Bollaert,Lens,False,False,True,False,False,0,0,False,Win,Loss,3
570,1998,France,1998-06-29,Round of 16,Round of 16,,Germany,Mexico,,,2,1,,,,,Germany,Normal Time,Stade de la Mosson,Montpellier,False,False,False,False,False,3,1,False,Win,Loss,3
571,1998,France,1998-06-29,Round of 16,Round of 16,,Netherlands,Yugoslavia,,,2,1,,,,,Netherlands,Normal Time,Stade de Toulouse,Toulouse,True,False,False,False,False,3,1,False,Win,Loss,3
572,1998,France,1998-06-30,Round of 16,Round of 16,,Argentina,England,,,2,2,2,2,4,3,Argentina,Penalties,Stade Geoffroy-Guichard,Saint-Étienne,False,False,True,True,False,4,0,False,Win,Loss,3
573,1998,France,1998-06-30,Round of 16,Round of 16,,Romania,Croatia,,,0,1,,,,,Croatia,Normal Time,Parc Lescure,Bordeaux,False,False,False,False,False,1,1,False,Loss,Win,3
574,1998,France,1998-07-03,Quarter-final,Quarter-finals,,Italy,France,,,0,0,0,0,3,4,France,Penalties,Stade de France,Saint-Denis,False,False,True,True,False,0,0,False,Loss,Win,4
575,1998,France,1998-07-03,Quarter-final,Quarter-finals,,Brazil,Denmark,,,3,2,,,,,Brazil,Normal Time,Stade de la Beaujoire,Nantes,False,False,False,False,False,5,1,False,Win,Loss,4
576,1998,France,1998-07-04,Quarter-final,Quarter-finals,,Germany,Croatia,,,0,3,,,,,Croatia,Normal Time,Stade Gerland,Lyon,False,False,False,False,False,3,3,False,Loss,Win,4
577,1998,France,1998-07-04,Quarter-final,Quarter-finals,,Netherlands,Argentina,,,2,1,,,,,Netherlands,Normal Time,Stade Vélodrome,Marseille,False,False,False,False,False,3,1,False,Win,Loss,4
578,1998,France,1998-07-07,Semi-final,Semi-finals,,Brazil,Netherlands,,,1,1,1,1,4,2,Brazil,Penalties,Stade Vélodrome,Marseille,False,False,True,True,False,2,0,False,Win,Loss,5
579,1998,France,1998-07-08,Semi-final,Semi-finals,,France,Croatia,,,2,1,,,,,France,Normal Time,Stade de France,Saint-Denis,False,False,False,False,False,3,1,False,Win,Loss,5
580,1998,France,1998-07-11,Third Place Play-off,Third place match,,Netherlands,Croatia,,,1,2,,,,,Croatia,Normal Time,Parc des Princes,Paris,False,False,False,False,False,3,1,False,Loss,Win,6
581,1998,France,1998-07-12,Final,Final,,Brazil,France,,,0,3,,,,,France,Normal Time,Stade de France,Saint-Denis,False,False,False,False,False,3,3,False,Loss,Win,7
582,2002,"South Korea, Japan",2002-05-31,Group Stage,Matchday 1,Group A,France,Senegal,,,0,1,,,,,Senegal,Normal Time,Seoul World Cup Stadium,Seoul,False,False,False,False,False,1,1,False,Loss,Win,1
583,2002,"South Korea, Japan",2002-06-01,Group Stage,Matchday 1,Group A,Uruguay,Denmark,,,1,2,,,,,Denmark,Normal Time,Munsu Cup Stadium,Ulsan,False,False,False,False,False,3,1,False,Loss,Win,1
584,2002,"South Korea, Japan",2002-06-06,Group Stage,Matchday 2,Group A,France,Uruguay,,,0,0,,,,,Draw,Draw,Asiad Main Stadium,Busan,False,False,False,False,False,0,0,True,Draw,Draw,1
585,2002,"South Korea, Japan",2002-06-06,Group Stage,Matchday 2,Group A,Denmark,Senegal,,,1,1,,,,,Draw,Draw,Daegu World Cup Stadium,Daegu,False,False,False,False,False,2,0,True,Draw,Draw,1
586,2002,"South Korea, Japan",2002-06-11,Group Stage,Matchday 3,Group A,Denmark,France,,,2,0,,,,,Denmark,Normal Time,Incheon Munhak Stadium,Incheon,False,False,False,False,False,2,2,False,Win,Loss,1
587,2002,"South Korea, Japan",2002-06-11,Group Stage,Matchday 3,Group A,Senegal,Uruguay,,,3,3,,,,,Draw,Draw,Suwon World Cup Stadium,Suwon,False,False,False,False,False,6,0,True,Draw,Draw,1
588,2002,"South Korea, Japan",2002-06-02,Group Stage,Matchday 1,Group B,Paraguay,South Africa,,,2,2,,,,,Draw,Draw,Asiad Main Stadium,Busan,False,False,False,False,False,4,0,True,Draw,Draw,1
589,2002,"South Korea, Japan",2002-06-02,Group Stage,Matchday 1,Group B,Spain,Slovenia,,,3,1,,,,,Spain,Normal Time,Gwangju World Cup Stadium,Gwangju,False,False,False,False,False,4,2,False,Win,Loss,1
590,2002,"South Korea, Japan",2002-06-07,Group Stage,Matchday 2,Group B,Spain,Paraguay,,,3,1,,,,,Spain,Normal Time,Jeonju World Cup Stadium,Jeonju,False,False,False,False,False,4,2,False,Win,Loss,1
591,2002,"South Korea, Japan",2002-06-08,Group Stage,Matchday 2,Group B,South Africa,Slovenia,,,1,0,,,,,South Africa,Normal Time,Daegu World Cup Stadium,Daegu,False,False,False,False,False,1,1,False,Win,Loss,1
592,2002,"South Korea, Japan",2002-06-12,Group Stage,Matchday 3,Group B,South Africa,Spain,,,2,3,,,,,Spain,Normal Time,Daejeon World Cup Stadium,Daejeon,False,False,False,False,False,5,1,False,Loss,Win,1
593,2002,"South Korea, Japan",2002-06-12,Group Stage,Matchday 3,Group B,Slovenia,Paraguay,,,1,3,,,,,Paraguay,Normal Time,Jeju World Cup Stadium,Jeju,False,False,False,False,False,4,2,False,Loss,Win,1
594,2002,"South Korea, Japan",2002-06-03,Group Stage,Matchday 1,Group C,Brazil,Turkey,,,2,1,,,,,Brazil,Normal Time,Munsu Cup Stadium,Ulsan,False,False,False,False,False,3,1,False,Win,Loss,1
595,2002,"South Korea, Japan",2002-06-04,Group Stage,Matchday 1,Group C,China,Costa Rica,,,0,2,,,,,Costa Rica,Normal Time,Gwangju World Cup Stadium,Gwangju,False,False,False,False,False,2,2,False,Loss,Win,1
596,2002,"South Korea, Japan",2002-06-08,Group Stage,Matchday 2,Group C,Brazil,China,,,4,0,,,,,Brazil,Normal Time,Jeju World Cup Stadium,Jeju,False,False,False,False,False,4,4,False,Win,Loss,1
597,2002,"South Korea, Japan",2002-06-09,Group Stage,Matchday 2,Group C,Costa Rica,Turkey,,,1,1,,,,,Draw,Draw,Incheon Munhak Stadium,Incheon,False,False,False,False,False,2,0,True,Draw,Draw,1
598,2002,"South Korea, Japan",2002-06-13,Group Stage,Matchday 3,Group C,Costa Rica,Brazil,,,2,5,,,,,Brazil,Normal Time,Suwon World Cup Stadium,Suwon,False,False,False,False,False,7,3,False,Loss,Win,1
599,2002,"South Korea, Japan",2002-06-13,Group Stage,Matchday 3,Group C,Turkey,China,,,3,0,,,,,Turkey,Normal Time,Seoul World Cup Stadium,Seoul,False,False,False,False,False,3,3,False,Win,Loss,1
600,2002,"South Korea, Japan",2002-06-04,Group Stage,Matchday 1,Group D,South Korea,Poland,,,2,0,,,,,South Korea,Normal Time,Asiad Main Stadium,Busan,False,False,False,False,False,2,2,False,Win,Loss,1
601,2002,"South Korea, Japan",2002-06-05,Group Stage,Matchday 1,Group D,United States,Portugal,,,3,2,,,,,United States,Normal Time,Suwon World Cup Stadium,Suwon,False,False,False,False,False,5,1,False,Win,Loss,1
602,2002,"South Korea, Japan",2002-06-10,Group Stage,Matchday 2,Group D,South Korea,United States,,,1,1,,,,,Draw,Draw,Daegu World Cup Stadium,Daegu,False,False,False,False,False,2,0,True,Draw,Draw,1
603,2002,"South Korea, Japan",2002-06-10,Group Stage,Matchday 2,Group D,Portugal,Poland,,,4,0,,,,,Portugal,Normal Time,Jeonju World Cup Stadium,Jeonju,False,False,False,False,False,4,4,False,Win,Loss,1
604,2002,"South Korea, Japan",2002-06-14,Group Stage,Matchday 3,Group D,Portugal,South Korea,,,0,1,,,,,South Korea,Normal Time,Incheon Munhak Stadium,Incheon,False,False,False,False,False,1,1,False,Loss,Win,1
605,2002,"South Korea, Japan",2002-06-14,Group Stage,Matchday 3,Group D,Poland,United States,,,3,1,,,,,Poland,Normal Time,Daejeon World Cup Stadium,Daejeon,False,False,False,False,False,4,2,False,Win,Loss,1
606,2002,"South Korea, Japan",2002-06-01,Group Stage,Matchday 1,Group E,Ireland,Cameroon,,,1,1,,,,,Draw,Draw,Niigata Stadium,Niigata,False,False,False,False,False,2,0,True,Draw,Draw,1
607,2002,"South Korea, Japan",2002-06-01,Group Stage,Matchday 1,Group E,Germany,Saudi Arabia,,,8,0,,,,,Germany,Normal Time,Sapporo Dome,Sapporo,False,False,False,False,False,8,8,False,Win,Loss,1
608,2002,"South Korea, Japan",2002-06-05,Group Stage,Matchday 1,Group E,Germany,Ireland,,,1,1,,,,,Draw,Draw,Kashima Soccer Stadium,Ibaraki,False,False,False,False,False,2,0,True,Draw,Draw,1
609,2002,"South Korea, Japan",2002-06-06,Group Stage,Matchday 2,Group E,Cameroon,Saudi Arabia,,,1,0,,,,,Cameroon,Normal Time,Saitama Stadium,Saitama,False,False,False,False,False,1,1,False,Win,Loss,1
610,2002,"South Korea, Japan",2002-06-11,Group Stage,Matchday 3,Group E,Cameroon,Germany,,,0,2,,,,,Germany,Normal Time,Shizuoka Stadium,Shizuoka,False,False,False,False,False,2,2,False,Loss,Win,1
611,2002,"South Korea, Japan",2002-06-11,Group Stage,Matchday 3,Group E,Saudi Arabia,Ireland,,,0,3,,,,,Ireland,Normal Time,International Stadium Yokohama,Yokohama,False,False,False,False,False,3,3,False,Loss,Win,1
612,2002,"South Korea, Japan",2002-06-02,Group Stage,Matchday 1,Group F,England,Sweden,,,1,1,,,,,Draw,Draw,Saitama Stadium,Saitama,False,False,False,False,False,2,0,True,Draw,Draw,1
613,2002,"South Korea, Japan",2002-06-02,Group Stage,Matchday 1,Group F,Argentina,Nigeria,,,1,0,,,,,Argentina,Normal Time,Kashima Soccer Stadium,Ibaraki,False,False,False,False,False,1,1,False,Win,Loss,1
614,2002,"South Korea, Japan",2002-06-07,Group Stage,Matchday 2,Group F,Sweden,Nigeria,,,2,1,,,,,Sweden,Normal Time,Kobe Wing Stadium,Kobe,False,False,False,False,False,3,1,False,Win,Loss,1
615,2002,"South Korea, Japan",2002-06-07,Group Stage,Matchday 2,Group F,Argentina,England,,,0,1,,,,,England,Normal Time,Sapporo Dome,Sapporo,False,False,False,False,False,1,1,False,Loss,Win,1
616,2002,"South Korea, Japan",2002-06-12,Group Stage,Matchday 3,Group F,Sweden,Argentina,,,1,1,,,,,Draw,Draw,Miyagi Stadium,Miyagi,False,False,False,False,False,2,0,True,Draw,Draw,1
617,2002,"South Korea, Japan",2002-06-12,Group Stage,Matchday 3,Group F,Nigeria,England,,,0,0,,,,,Draw,Draw,Nagai Stadium,Osaka,False,False,False,False,False,0,0,True,Draw,Draw,1
618,2002,"South Korea, Japan",2002-06-03,Group Stage,Matchday 1,Group G,Croatia,Mexico,,,0,1,,,,,Mexico,Normal Time,Niigata Stadium,Niigata,False,False,False,False,False,1,1,False,Loss,Win,1
619,2002,"South Korea, Japan",2002-06-03,Group Stage,Matchday 1,Group G,Italy,Ecuador,,,2,0,,,,,Italy,Normal Time,Sapporo Dome,Sapporo,False,False,False,False,False,2,2,False,Win,Loss,1
620,2002,"South Korea, Japan",2002-06-08,Group Stage,Matchday 2,Group G,Italy,Croatia,,,1,2,,,,,Croatia,Normal Time,Kashima Soccer Stadium,Ibaraki,False,False,False,False,False,3,1,False,Loss,Win,1
621,2002,"South Korea, Japan",2002-06-09,Group Stage,Matchday 2,Group G,Mexico,Ecuador,,,2,1,,,,,Mexico,Normal Time,Miyagi Stadium,Miyagi,False,False,False,False,False,3,1,False,Win,Loss,1
622,2002,"South Korea, Japan",2002-06-13,Group Stage,Matchday 3,Group G,Mexico,Italy,,,1,1,,,,,Draw,Draw,Ōita Stadium,Ōita,False,False,False,False,False,2,0,True,Draw,Draw,1
623,2002,"South Korea, Japan",2002-06-13,Group Stage,Matchday 3,Group G,Ecuador,Croatia,,,1,0,,,,,Ecuador,Normal Time,International Stadium Yokohama,Yokohama,False,False,False,False,False,1,1,False,Win,Loss,1
624,2002,"South Korea, Japan",2002-06-04,Group Stage,Matchday 1,Group H,Japan,Belgium,,,2,2,,,,,Draw,Draw,Saitama Stadium,Saitama,False,False,False,False,False,4,0,True,Draw,Draw,1
625,2002,"South Korea, Japan",2002-06-05,Group Stage,Matchday 1,Group H,Russia,Tunisia,,,2,0,,,,,Russia,Normal Time,Kobe Wing Stadium,Kobe,False,False,False,False,False,2,2,False,Win,Loss,1
626,2002,"South Korea, Japan",2002-06-09,Group Stage,Matchday 2,Group H,Japan,Russia,,,1,0,,,,,Japan,Normal Time,International Stadium Yokohama,Yokohama,False,False,False,False,False,1,1,False,Win,Loss,1
627,2002,"South Korea, Japan",2002-06-10,Group Stage,Matchday 2,Group H,Tunisia,Belgium,,,1,1,,,,,Draw,Draw,Ōita Stadium,Ōita,False,False,False,False,False,2,0,True,Draw,Draw,1
628,2002,"South Korea, Japan",2002-06-14,Group Stage,Matchday 3,Group H,Tunisia,Japan,,,0,2,,,,,Japan,Normal Time,Nagai Stadium,Osaka,False,False,False,False,False,2,2,False,Loss,Win,1
629,2002,"South Korea, Japan",2002-06-14,Group Stage,Matchday 3,Group H,Belgium,Russia,,,3,2,,,,,Belgium,Normal Time,Shizuoka Stadium,Shizuoka,False,False,False,False,False,5,1,False,Win,Loss,1
630,2002,"South Korea, Japan",2002-06-15,Round of 16,Round of 16,,Germany,Paraguay,,,1,0,,,,,Germany,Normal Time,Jeju World Cup Stadium,Jeju,False,False,False,False,False,1,1,False,Win,Loss,3
631,2002,"South Korea, Japan",2002-06-15,Round of 16,Round of 16,,Denmark,England,,,0,3,,,,,England,Normal Time,Niigata Stadium,Niigata,False,False,False,False,False,3,3,False,Loss,Win,3
632,2002,"South Korea, Japan",2002-06-16,Round of 16,Round of 16,,Sweden,Senegal,,,1,1,1,2,,,Senegal,Extra Time,Ōita Stadium,Ōita,False,False,True,False,False,2,0,False,Loss,Win,3
633,2002,"South Korea, Japan",2002-06-16,Round of 16,Round of 16,,Spain,Ireland,,,1,1,1,1,3,2,Spain,Penalties,Suwon World Cup Stadium,Suwon,False,False,True,True,False,2,0,False,Win,Loss,3
634,2002,"South Korea, Japan",2002-06-17,Round of 16,Round of 16,,Mexico,United States,,,0,2,,,,,United States,Normal Time,Jeonju World Cup Stadium,Jeonju,False,False,False,False,False,2,2,False,Loss,Win,3
635,2002,"South Korea, Japan",2002-06-17,Round of 16,Round of 16,,Brazil,Belgium,,,2,0,,,,,Brazil,Normal Time,Kobe Wing Stadium,Kobe,False,False,False,False,False,2,2,False,Win,Loss,3
636,2002,"South Korea, Japan",2002-06-18,Round of 16,Round of 16,,Japan,Turkey,,,0,1,,,,,Turkey,Normal Time,Miyagi Stadium,Miyagi,False,False,False,False,False,1,1,False,Loss,Win,3
637,2002,"South Korea, Japan",2002-06-18,Round of 16,Round of 16,,South Korea,Italy,,,1,1,2,1,,,South Korea,Extra Time,Daejeon World Cup Stadium,Daejeon,False,False,True,False,False,2,0,False,Win,Loss,3
638,2002,"South Korea, Japan",2002-06-21,Quarter-final,Quarter-finals,,England,Brazil,,,1,2,,,,,Brazil,Normal Time,Shizuoka Stadium,Shizuoka,False,False,False,False,False,3,1,False,Loss,Win,4
639,2002,"South Korea, Japan",2002-06-21,Quarter-final,Quarter-finals,,Germany,United States,,,1,0,,,,,Germany,Normal Time,Munsu Cup Stadium,Ulsan,False,False,False,False,False,1,1,False,Win,Loss,4
640,2002,"South Korea, Japan",2002-06-22,Quarter-final,Quarter-finals,,Spain,South Korea,,,0,0,0,0,3,5,South Korea,Penalties,Gwangju World Cup Stadium,Gwangju,False,False,True,True,False,0,0,False,Loss,Win,4
641,2002,"South Korea, Japan",2002-06-22,Quarter-final,Quarter-finals,,Senegal,Turkey,,,0,0,0,1,,,Turkey,Extra Time,Nagai Stadium,Osaka,False,False,True,False,False,0,0,False,Loss,Win,4
642,2002,"South Korea, Japan",2002-06-25,Semi-final,Semi-finals,,Germany,South Korea,,,1,0,,,,,Germany,Normal Time,Seoul World Cup Stadium,Seoul,False,False,False,False,False,1,1,False,Win,Loss,5
643,2002,"South Korea, Japan",2002-06-26,Semi-final,Semi-finals,,Brazil,Turkey,,,1,0,,,,,Brazil,Normal Time,Saitama Stadium,Saitama,False,False,False,False,False,1,1,False,Win,Loss,5
644,2002,"South Korea, Japan",2002-06-29,Third Place Play-off,Third place play-off,,South Korea,Turkey,,,2,3,,,,,Turkey,Normal Time,Daegu World Cup Stadium,Daegu,False,False,False,False,False,5,1,False,Loss,Win,6
645,2002,"South Korea, Japan",2002-06-30,Final,Final,,Germany,Brazil,,,0,2,,,,,Brazil,Normal Time,International Stadium Yokohama,Yokohama,False,False,False,False,False,2,2,False,Loss,Win,7
646,2006,Germany,2006-06-09,Group Stage,Matchday 1,Group A,Germany,Costa Rica,2,1,4,2,,,,,Germany,Normal Time,Allianz Arena,München,False,True,False,False,False,6,2,False,Win,Loss,1
647,2006,Germany,2006-06-09,Group Stage,Matchday 1,Group A,Poland,Ecuador,0,1,0,2,,,,,Ecuador,Normal Time,Veltins-Arena,Gelsenkirchen,False,True,False,False,False,2,2,False,Loss,Win,1
648,2006,Germany,2006-06-14,Group Stage,Matchday 6,Group A,Germany,Poland,0,0,1,0,,,,,Germany,Normal Time,Signal Iduna Park,Dortmund,False,True,False,False,False,1,1,False,Win,Loss,1
649,2006,Germany,2006-06-15,Group Stage,Matchday 7,Group A,Ecuador,Costa Rica,1,0,3,0,,,,,Ecuador,Normal Time,AOL Arena,Hamburg,False,True,False,False,False,3,3,False,Win,Loss,1
650,2006,Germany,2006-06-20,Group Stage,Matchday 12,Group A,Ecuador,Germany,0,2,0,3,,,,,Germany,Normal Time,Olympiastadion,Berlin,False,True,False,False,False,3,3,False,Loss,Win,1
651,2006,Germany,2006-06-20,Group Stage,Matchday 12,Group A,Costa Rica,Poland,1,1,1,2,,,,,Poland,Normal Time,AWD-Arena,Hannover,False,True,False,False,False,3,1,False,Loss,Win,1
652,2006,Germany,2006-06-10,Group Stage,Matchday 2,Group B,England,Paraguay,1,0,1,0,,,,,England,Normal Time,Commerzbank-Arena,Frankfurt,False,True,False,False,False,1,1,False,Win,Loss,1
653,2006,Germany,2006-06-10,Group Stage,Matchday 2,Group B,Trinidad and Tobago,Sweden,,,0,0,,,,,Draw,Draw,Signal Iduna Park,Dortmund,False,False,False,False,False,0,0,True,Draw,Draw,1
654,2006,Germany,2006-06-15,Group Stage,Matchday 7,Group B,England,Trinidad and Tobago,0,0,2,0,,,,,England,Normal Time,Frankenstadion,Nürnberg,False,True,False,False,False,2,2,False,Win,Loss,1
655,2006,Germany,2006-06-15,Group Stage,Matchday 7,Group B,Sweden,Paraguay,0,0,1,0,,,,,Sweden,Normal Time,Olympiastadion,Berlin,False,True,False,False,False,1,1,False,Win,Loss,1
656,2006,Germany,2006-06-20,Group Stage,Matchday 12,Group B,Sweden,England,0,1,2,2,,,,,Draw,Draw,RheinEnergieStadion,Köln,False,True,False,False,False,4,0,True,Draw,Draw,1
