match_id,world_cup_year,host_country,date,stage,tournament_stage_order,group,result_method,is_walkover,went_to_extra_time,went_to_penalties,has_halftime_data,team,opponent,goals_for,goals_against,result,is_historical_entity
111,1958,Sweden,1958-06-08,Group Stage,1,Group 2,Draw,False,False,False,False,Yugoslavia,Scotland,1,1,Draw,True
112,1958,Sweden,1958-06-11,Group Stage,1,Group 2,Normal Time,False,False,False,False,France,Yugoslavia,2,3,Loss,False
112,1958,Sweden,1958-06-11,Group Stage,1,Group 2,Normal Time,False,False,False,False,Yugoslavia,France,3,2,Win,True
113,1958,Sweden,1958-06-11,Group Stage,1,Group 2,Normal Time,False,False,False,False,Paraguay,Scotland,3,2,Win,False
113,1958,Sweden,1958-06-11,Group Stage,1,Group 2,Normal Time,False,False,False,False,Scotland,Paraguay,2,3,Loss,False
114,1958,Sweden,1958-06-15,Group Stage,1,Group 2,Normal Time,False,False,False,False,France,Scotland,2,1,Win,False
114,1958,Sweden,1958-06-15,Group Stage,1,Group 2,Normal Time,False,False,False,False,Scotland,France,1,2,Loss,False
115,1958,Sweden,1958-06-15,Group Stage,1,Group 2,Draw,False,False,False,False,Paraguay,Yugoslavia,3,3,Draw,False
115,1958,Sweden,1958-06-15,Group Stage,1,Group 2,Draw,False,False,False,False,Yugoslavia,Paraguay,3,3,Draw,True
116,1958,Sweden,1958-06-08,Group Stage,1,Group 3,Normal Time,False,False,False,False,Mexico,Sweden,0,3,Loss,False
116,1958,Sweden,1958-06-08,Group Stage,1,Group 3,Normal Time,False,False,False,False,Sweden,Mexico,3,0,Win,False
117,1958,Sweden,1958-06-08,Group Stage,1,Group 3,Draw,False,False,False,False,Hungary,Wales,1,1,Draw,False
117,1958,Sweden,1958-06-08,Group Stage,1,Group 3,Draw,False,False,False,False,Wales,Hungary,1,1,Draw,False
118,1958,Sweden,1958-06-11,Group Stage,1,Group 3,Draw,False,False,False,False,Mexico,Wales,1,1,Draw,False
118,1958,Sweden,1958-06-11,Group Stage,1,Group 3,Draw,False,False,False,False,Wales,Mexico,1,1,Draw,False
119,1958,Sweden,1958-06-12,Group Stage,1,Group 3,Normal Time,False,False,False,False,Hungary,Sweden,1,2,Loss,False
119,1958,Sweden,1958-06-12,Group Stage,1,Group 3,Normal Time,False,False,False,False,Sweden,Hungary,2,1,Win,False
120,1958,Sweden,1958-06-15,Group Stage,1,Group 3,Draw,False,False,False,False,Sweden,Wales,0,0,Draw,False
120,1958,Sweden,1958-06-15,Group Stage,1,Group 3,Draw,False,False,False,False,Wales,Sweden,0,0,Draw,False
121,1958,Sweden,1958-06-15,Group Stage,1,Group 3,Normal Time,False,False,False,False,Hungary,Mexico,4,0,Win,False
121,1958,Sweden,1958-06-15,Group Stage,1,Group 3,Normal Time,False,False,False,False,Mexico,Hungary,0,4,Loss,False
122,1958,Sweden,1958-06-17,Group Stage,1,,Normal Time,False,False,False,False,Hungary,Wales,1,2,Loss,False
122,1958,Sweden,1958-06-17,Group Stage,1,,Normal Time,False,False,False,False,Wales,Hungary,2,1,Win,False
123,1958,Sweden,1958-06-08,Group Stage,1,Group 4,Normal Time,False,False,False,False,Austria,Brazil,0,3,Loss,False
123,1958,Sweden,1958-06-08,Group Stage,1,Group 4,Normal Time,False,False,False,False,Brazil,Austria,3,0,Win,False
124,1958,Sweden,1958-06-08,Group Stage,1,Group 4,Draw,False,False,False,False,England,Soviet Union,2,2,Draw,False
124,1958,Sweden,1958-06-08,Group Stage,1,Group 4,Draw,False,False,False,False,Soviet Union,England,2,2,Draw,True
125,1958,Sweden,1958-06-11,Group Stage,1,Group 4,Draw,False,False,False,False,Brazil,England,0,0,Draw,False
125,1958,Sweden,1958-06-11,Group Stage,1,Group 4,Draw,False,False,False,False,England,Brazil,0,0,Draw,False
126,1958,Sweden,1958-06-11,Group Stage,1,Group 4,Normal Time,False,False,False,False,Austria,Soviet Union,0,2,Loss,False
126,1958,Sweden,1958-06-11,Group Stage,1,Group 4,Normal Time,False,False,False,False,Soviet Union,Austria,2,0,Win,True
127,1958,Sweden,1958-06-15,Group Stage,1,Group 4,Draw,False,False,False,False,Austria,England,2,2,Draw,False
127,1958,Sweden,1958-06-15,Group Stage,1,Group 4,Draw,False,False,False,False,England,Austria,2,2,Draw,False
128,1958,Sweden,1958-06-15,Group Stage,1,Group 4,Normal Time,False,False,False,False,Brazil,Soviet Union,2,0,Win,False
128,1958,Sweden,1958-06-15,Group Stage,1,Group 4,Normal Time,False,False,False,False,Soviet Union,Brazil,0,2,Loss,True
129,1958,Sweden,1958-06-17,Group Stage,1,,Normal Time,False,False,False,False,England,Soviet Union,0,1,Loss,False
129,1958,Sweden,1958-06-17,Group Stage,1,,Normal Time,False,False,False,False,Soviet Union,England,1,0,Win,True
130,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,France,Northern Ireland,4,0,Win,False
130,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Northern Ireland,France,0,4,Loss,False
131,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Soviet Union,Sweden,0,2,Loss,True
131,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Sweden,Soviet Union,2,0,Win,False
132,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Brazil,Wales,1,0,Win,False
132,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Wales,Brazil,0,1,Loss,False
133,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,West Germany,Yugoslavia,1,0,Win,True
133,1958,Sweden,1958-06-19,Quarter-final,4,,Normal Time,False,False,False,False,Yugoslavia,West Germany,0,1,Loss,True
134,1958,Sweden,1958-06-24,Semi-final,5,,Normal Time,False,False,False,False,Brazil,France,5,2,Win,False
134,1958,Sweden,1958-06-24,Semi-final,5,,Normal Time,False,False,False,False,France,Brazil,2,5,Loss,False
135,1958,Sweden,1958-06-24,Semi-final,5,,Normal Time,False,False,False,False,Sweden,West Germany,3,1,Win,False
135,1958,Sweden,1958-06-24,Semi-final,5,,Normal Time,False,False,False,False,West Germany,Sweden,1,3,Loss,True
136,1958,Sweden,1958-06-28,Third Place Play-off,6,,Normal Time,False,False,False,False,France,West Germany,6,3,Win,False
136,1958,Sweden,1958-06-28,Third Place Play-off,6,,Normal Time,False,False,False,False,West Germany,France,3,6,Loss,True
137,1958,Sweden,1958-06-29,Final,7,,Normal Time,False,False,False,False,Brazil,Sweden,5,2,Win,False
137,1958,Sweden,1958-06-29,Final,7,,Normal Time,False,False,False,False,Sweden,Brazil,2,5,Loss,False
138,1962,Chile,1962-05-30,Group Stage,1,Group 1,Normal Time,False,False,False,False,Colombia,Uruguay,1,2,Loss,False
138,1962,Chile,1962-05-30,Group Stage,1,Group 1,Normal Time,False,False,False,False,Uruguay,Colombia,2,1,Win,False
139,1962,Chile,1962-05-31,Group Stage,1,Group 1,Normal Time,False,False,False,False,Soviet Union,Yugoslavia,2,0,Win,True
139,1962,Chile,1962-05-31,Group Stage,1,Group 1,Normal Time,False,False,False,False,Yugoslavia,Soviet Union,0,2,Loss,True
140,1962,Chile,1962-06-02,Group Stage,1,Group 1,Normal Time,False,False,False,False,Uruguay,Yugoslavia,1,3,Loss,False
140,1962,Chile,1962-06-02,Group Stage,1,Group 1,Normal Time,False,False,False,False,Yugoslavia,Uruguay,3,1,Win,True
141,1962,Chile,1962-06-03,Group Stage,1,Group 1,Draw,False,False,False,False,Colombia,Soviet Union,4,4,Draw,False
141,1962,Chile,1962-06-03,Group Stage,1,Group 1,Draw,False,False,False,False,Soviet Union,Colombia,4,4,Draw,True
142,1962,Chile,1962-06-06,Group Stage,1,Group 1,Normal Time,False,False,False,False,Soviet Union,Uruguay,2,1,Win,True
142,1962,Chile,1962-06-06,Group Stage,1,Group 1,Normal Time,False,False,False,False,Uruguay,Soviet Union,1,2,Loss,False
143,1962,Chile,1962-06-07,Group Stage,1,Group 1,Normal Time,False,False,False,False,Colombia,Yugoslavia,0,5,Loss,False
143,1962,Chile,1962-06-07,Group Stage,1,Group 1,Normal Time,False,False,False,False,Yugoslavia,Colombia,5,0,Win,True
144,1962,Chile,1962-05-30,Group Stage,1,Group 2,Normal Time,False,False,False,False,Chile,Switzerland,3,1,Win,False
144,1962,Chile,1962-05-30,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,Chile,1,3,Loss,False
145,1962,Chile,1962-05-31,Group Stage,1,Group 2,Draw,False,False,False,False,Italy,West Germany,0,0,Draw,False
145,1962,Chile,1962-05-31,Group Stage,1,Group 2,Draw,False,False,False,False,West Germany,Italy,0,0,Draw,True
146,1962,Chile,1962-06-02,Group Stage,1,Group 2,Normal Time,False,False,False,False,Chile,Italy,2,0,Win,False
146,1962,Chile,1962-06-02,Group Stage,1,Group 2,Normal Time,False,False,False,False,Italy,Chile,0,2,Loss,False
147,1962,Chile,1962-06-03,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,West Germany,1,2,Loss,False
147,1962,Chile,1962-06-03,Group Stage,1,Group 2,Normal Time,False,False,False,False,West Germany,Switzerland,2,1,Win,True
148,1962,Chile,1962-06-06,Group Stage,1,Group 2,Normal Time,False,False,False,False,Chile,West Germany,0,2,Loss,False
148,1962,Chile,1962-06-06,Group Stage,1,Group 2,Normal Time,False,False,False,False,West Germany,Chile,2,0,Win,True
149,1962,Chile,1962-06-07,Group Stage,1,Group 2,Normal Time,False,False,False,False,Italy,Switzerland,3,0,Win,False
149,1962,Chile,1962-06-07,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,Italy,0,3,Loss,False
150,1962,Chile,1962-05-30,Group Stage,1,Group 3,Normal Time,False,False,False,False,Brazil,Mexico,2,0,Win,False
150,1962,Chile,1962-05-30,Group Stage,1,Group 3,Normal Time,False,False,False,False,Mexico,Brazil,0,2,Loss,False
151,1962,Chile,1962-05-31,Group Stage,1,Group 3,Normal Time,False,False,False,False,Czechoslovakia,Spain,1,0,Win,True
151,1962,Chile,1962-05-31,Group Stage,1,Group 3,Normal Time,False,False,False,False,Spain,Czechoslovakia,0,1,Loss,False
152,1962,Chile,1962-06-02,Group Stage,1,Group 3,Draw,False,False,False,False,Brazil,Czechoslovakia,0,0,Draw,False
152,1962,Chile,1962-06-02,Group Stage,1,Group 3,Draw,False,False,False,False,Czechoslovakia,Brazil,0,0,Draw,True
153,1962,Chile,1962-06-03,Group Stage,1,Group 3,Normal Time,False,False,False,False,Mexico,Spain,0,1,Loss,False
153,1962,Chile,1962-06-03,Group Stage,1,Group 3,Normal Time,False,False,False,False,Spain,Mexico,1,0,Win,False
154,1962,Chile,1962-06-06,Group Stage,1,Group 3,Normal Time,False,False,False,False,Brazil,Spain,2,1,Win,False
154,1962,Chile,1962-06-06,Group Stage,1,Group 3,Normal Time,False,False,False,False,Spain,Brazil,1,2,Loss,False
155,1962,Chile,1962-06-07,Group Stage,1,Group 3,Normal Time,False,False,False,False,Czechoslovakia,Mexico,1,3,Loss,True
155,1962,Chile,1962-06-07,Group Stage,1,Group 3,Normal Time,False,False,False,False,Mexico,Czechoslovakia,3,1,Win,False
156,1962,Chile,1962-05-30,Group Stage,1,Group 4,Normal Time,False,False,False,False,Argentina,Bulgaria,1,0,Win,False
156,1962,Chile,1962-05-30,Group Stage,1,Group 4,Normal Time,False,False,False,False,Bulgaria,Argentina,0,1,Loss,False
157,1962,Chile,1962-05-31,Group Stage,1,Group 4,Normal Time,False,False,False,False,England,Hungary,1,2,Loss,False
157,1962,Chile,1962-05-31,Group Stage,1,Group 4,Normal Time,False,False,False,False,Hungary,England,2,1,Win,False
158,1962,Chile,1962-06-02,Group Stage,1,Group 4,Normal Time,False,False,False,False,Argentina,England,1,3,Loss,False
158,1962,Chile,1962-06-02,Group Stage,1,Group 4,Normal Time,False,False,False,False,England,Argentina,3,1,Win,False
159,1962,Chile,1962-06-03,Group Stage,1,Group 4,Normal Time,False,False,False,False,Bulgaria,Hungary,1,6,Loss,False
159,1962,Chile,1962-06-03,Group Stage,1,Group 4,Normal Time,False,False,False,False,Hungary,Bulgaria,6,1,Win,False
160,1962,Chile,1962-06-06,Group Stage,1,Group 4,Draw,False,False,False,False,Argentina,Hungary,0,0,Draw,False
160,1962,Chile,1962-06-06,Group Stage,1,Group 4,Draw,False,False,False,False,Hungary,Argentina,0,0,Draw,False
161,1962,Chile,1962-06-07,Group Stage,1,Group 4,Draw,False,False,False,False,Bulgaria,England,0,0,Draw,False
161,1962,Chile,1962-06-07,Group Stage,1,Group 4,Draw,False,False,False,False,England,Bulgaria,0,0,Draw,False
162,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Chile,Soviet Union,2,1,Win,False
162,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Soviet Union,Chile,1,2,Loss,True
163,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,West Germany,Yugoslavia,0,1,Loss,True
163,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Yugoslavia,West Germany,1,0,Win,True
164,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Brazil,England,3,1,Win,False
164,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,England,Brazil,1,3,Loss,False
165,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Czechoslovakia,Hungary,1,0,Win,True
165,1962,Chile,1962-06-10,Quarter-final,4,,Normal Time,False,False,False,False,Hungary,Czechoslovakia,0,1,Loss,False
166,1962,Chile,1962-06-13,Semi-final,5,,Normal Time,False,False,False,False,Brazil,Chile,4,2,Win,False
166,1962,Chile,1962-06-13,Semi-final,5,,Normal Time,False,False,False,False,Chile,Brazil,2,4,Loss,False
167,1962,Chile,1962-06-13,Semi-final,5,,Normal Time,False,False,False,False,Czechoslovakia,Yugoslavia,3,1,Win,True
167,1962,Chile,1962-06-13,Semi-final,5,,Normal Time,False,False,False,False,Yugoslavia,Czechoslovakia,1,3,Loss,True
168,1962,Chile,1962-06-16,Third-place match,6,,Normal Time,False,False,False,False,Chile,Yugoslavia,1,0,Win,False
168,1962,Chile,1962-06-16,Third-place match,6,,Normal Time,False,False,False,False,Yugoslavia,Chile,0,1,Loss,True
169,1962,Chile,1962-06-17,Final,7,,Normal Time,False,False,False,False,Brazil,Czechoslovakia,3,1,Win,False
169,1962,Chile,1962-06-17,Final,7,,Normal Time,False,False,False,False,Czechoslovakia,Brazil,1,3,Loss,True
170,1966,England,1966-07-11,Group Stage,1,Group 1,Draw,False,False,False,False,England,Uruguay,0,0,Draw,False
170,1966,England,1966-07-11,Group Stage,1,Group 1,Draw,False,False,False,False,Uruguay,England,0,0,Draw,False
171,1966,England,1966-07-13,Group Stage,1,Group 1,Draw,False,False,False,False,France,Mexico,1,1,Draw,False
171,1966,England,1966-07-13,Group Stage,1,Group 1,Draw,False,False,False,False,Mexico,France,1,1,Draw,False
172,1966,England,1966-07-15,Group Stage,1,Group 1,Normal Time,False,False,False,False,France,Uruguay,1,2,Loss,False
172,1966,England,1966-07-15,Group Stage,1,Group 1,Normal Time,False,False,False,False,Uruguay,France,2,1,Win,False
173,1966,England,1966-07-16,Group Stage,1,Group 1,Normal Time,False,False,False,False,England,Mexico,2,0,Win,False
173,1966,England,1966-07-16,Group Stage,1,Group 1,Normal Time,False,False,False,False,Mexico,England,0,2,Loss,False
174,1966,England,1966-07-19,Group Stage,1,Group 1,Draw,False,False,False,False,Mexico,Uruguay,0,0,Draw,False
174,1966,England,1966-07-19,Group Stage,1,Group 1,Draw,False,False,False,False,Uruguay,Mexico,0,0,Draw,False
175,1966,England,1966-07-20,Group Stage,1,Group 1,Normal Time,False,False,False,False,England,France,2,0,Win,False
175,1966,England,1966-07-20,Group Stage,1,Group 1,Normal Time,False,False,False,False,France,England,0,2,Loss,False
176,1966,England,1966-07-12,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,West Germany,0,5,Loss,False
176,1966,England,1966-07-12,Group Stage,1,Group 2,Normal Time,False,False,False,False,West Germany,Switzerland,5,0,Win,True
177,1966,England,1966-07-13,Group Stage,1,Group 2,Normal Time,False,False,False,False,Argentina,Spain,2,1,Win,False
177,1966,England,1966-07-13,Group Stage,1,Group 2,Normal Time,False,False,False,False,Spain,Argentina,1,2,Loss,False
178,1966,England,1966-07-15,Group Stage,1,Group 2,Normal Time,False,False,False,False,Spain,Switzerland,2,1,Win,False
178,1966,England,1966-07-15,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,Spain,1,2,Loss,False
179,1966,England,1966-07-16,Group Stage,1,Group 2,Draw,False,False,False,False,Argentina,West Germany,0,0,Draw,False
179,1966,England,1966-07-16,Group Stage,1,Group 2,Draw,False,False,False,False,West Germany,Argentina,0,0,Draw,True
180,1966,England,1966-07-19,Group Stage,1,Group 2,Normal Time,False,False,False,False,Argentina,Switzerland,2,0,Win,False
180,1966,England,1966-07-19,Group Stage,1,Group 2,Normal Time,False,False,False,False,Switzerland,Argentina,0,2,Loss,False
181,1966,England,1966-07-20,Group Stage,1,Group 2,Normal Time,False,False,False,False,Spain,West Germany,1,2,Loss,False
181,1966,England,1966-07-20,Group Stage,1,Group 2,Normal Time,False,False,False,False,West Germany,Spain,2,1,Win,True
182,1966,England,1966-07-12,Group Stage,1,Group 3,Normal Time,False,False,False,False,Brazil,Bulgaria,2,0,Win,False
182,1966,England,1966-07-12,Group Stage,1,Group 3,Normal Time,False,False,False,False,Bulgaria,Brazil,0,2,Loss,False
183,1966,England,1966-07-13,Group Stage,1,Group 3,Normal Time,False,False,False,False,Hungary,Portugal,1,3,Loss,False
183,1966,England,1966-07-13,Group Stage,1,Group 3,Normal Time,False,False,False,False,Portugal,Hungary,3,1,Win,False
184,1966,England,1966-07-15,Group Stage,1,Group 3,Normal Time,False,False,False,False,Brazil,Hungary,1,3,Loss,False
184,1966,England,1966-07-15,Group Stage,1,Group 3,Normal Time,False,False,False,False,Hungary,Brazil,3,1,Win,False
185,1966,England,1966-07-16,Group Stage,1,Group 3,Normal Time,False,False,False,False,Bulgaria,Portugal,0,3,Loss,False
185,1966,England,1966-07-16,Group Stage,1,Group 3,Normal Time,False,False,False,False,Portugal,Bulgaria,3,0,Win,False
186,1966,England,1966-07-19,Group Stage,1,Group 3,Normal Time,False,False,False,False,Brazil,Portugal,1,3,Loss,False
186,1966,England,1966-07-19,Group Stage,1,Group 3,Normal Time,False,False,False,False,Portugal,Brazil,3,1,Win,False
187,1966,England,1966-07-20,Group Stage,1,Group 3,Normal Time,False,False,False,False,Bulgaria,Hungary,1,3,Loss,False
187,1966,England,1966-07-20,Group Stage,1,Group 3,Normal Time,False,False,False,False,Hungary,Bulgaria,3,1,Win,False
188,1966,England,1966-07-12,Group Stage,1,Group 4,Normal Time,False,False,False,False,North Korea,Soviet Union,0,3,Loss,False
188,1966,England,1966-07-12,Group Stage,1,Group 4,Normal Time,False,False,False,False,Soviet Union,North Korea,3,0,Win,True
189,1966,England,1966-07-13,Group Stage,1,Group 4,Normal Time,False,False,False,False,Chile,Italy,0,2,Loss,False
189,1966,England,1966-07-13,Group Stage,1,Group 4,Normal Time,False,False,False,False,Italy,Chile,2,0,Win,False
190,1966,England,1966-07-15,Group Stage,1,Group 4,Draw,False,False,False,False,Chile,North Korea,1,1,Draw,False
190,1966,England,1966-07-15,Group Stage,1,Group 4,Draw,False,False,False,False,North Korea,Chile,1,1,Draw,False
191,1966,England,1966-07-16,Group Stage,1,Group 4,Normal Time,False,False,False,False,Italy,Soviet Union,0,1,Loss,False
191,1966,England,1966-07-16,Group Stage,1,Group 4,Normal Time,False,False,False,False,Soviet Union,Italy,1,0,Win,True
192,1966,England,1966-07-19,Group Stage,1,Group 4,Normal Time,False,False,False,False,Italy,North Korea,0,1,Loss,False
192,1966,England,1966-07-19,Group Stage,1,Group 4,Normal Time,False,False,False,False,North Korea,Italy,1,0,Win,False
193,1966,England,1966-07-20,Group Stage,1,Group 4,Normal Time,False,False,False,False,Chile,Soviet Union,1,2,Loss,False
193,1966,England,1966-07-20,Group Stage,1,Group 4,Normal Time,False,False,False,False,Soviet Union,Chile,2,1,Win,True
194,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,Argentina,England,0,1,Loss,False
194,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,England,Argentina,1,0,Win,False
195,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,Uruguay,West Germany,0,4,Loss,False
195,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,West Germany,Uruguay,4,0,Win,True
196,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,Hungary,Soviet Union,1,2,Loss,False
196,1966,England,1966-07-23,Quarter-final,4,,Normal Time,False,False,False,False,Soviet Union,Hungary,2,1,Win,True
